song,genre 
little trouble city Trouble home She told love dont live anymore wanna run light Its dark part night need somebody make right And tonight How save night see want How save night Lets save night one man band want sing duet You would sound much better You look good bed And gonna Your gonna bang Lets save night Ill superman And tonight How save night see want How save night Lets save night see night flashing eyes Resuscitating bring back life And tonight How save night see want How save night Lets save night lets save night Lets save night,soul
Late evening City sleeping All night This feelings creeping ready Soul waiting Bodys aching Caught imprisoned making ready gone come get Wont come Set free Make arms Wont come dance Throw lifeline Ive sinking Going mind Ive thinking could hold Make storm blow Give taste satisfaction need learn need faster wide open Wont come right Wont come Set free Make arms Wont come dance Ive looking light Let shine Let shine Youve running mind All time All time Set free Free feel like free,soul
Oohhhhhhh stealing moments Though wrong hard tell truth But dont know She dont know When meet cha got shades cover eyes hoping nobody sees passing Through disguise still know recognize But know got lil secret Sneaking mans home You know wrong But strong still carrying side town Will never risk chance catching eye Cause dont know She dont know Ooohhhh Girl know thing But wont tell man things Cause dont know dont know Someones watching got careful next time Damn stressful dirt sad true And know one day going pay Then ask sneak town day three hold hands publicly All streets Cause dont know dont know Ohhhhhh Ill feel sorry mistake weve made But theres reason tell today Ohhhhh Though give lot love Girl know one see But dont know dont know getting crazy dont want hurt baby And know supposed last time But lets end way Wait another day,soul
They wait plead case unknown cast aside love see face spare light Are afraid see prisoners history These beautiful minds trapped inside Bring back life Let shine Let shine Let shine Let shine dark see sparks dont snuff gotta light flame let speak name Let reach clouds Cant eat dont feed Cant read dont teach Theres line hide Dont let die Let shine Let shine Let shine Let shine Let shine Let shine stars flicker distance lonely space They sing listening dont see face let die make high Hold little miracles live inside Let shine Let shine Let shine Let live Let shine Let read Let shine Let grow Let shine Come let love Come let love Come let love Yeah Yeah Hold close let know theyll get night Ordinary people could hero dont blow light Let shine Let shine Let shine Let shine Yeah yeah yeah Let shine,soul
realize lay sleep havent spoke weeks many things like know Come talk need sign something see Why mystery try fall makebelieve reality Where know Life meaning Show light show way Show youre listening Show love Show walk Hopefully heavens watchin Guess funny say thanks youve given Sometimes price gave cant stop questioning God love peace mercy much suffering pray world gets worse Wonder youre listening When people Why dont choose But someday Ill know gonna hope youre waiting Show love Show nme walk Hopefully heavens watching Show Show Maybe well talk night Right Ill take easy Wont spend time waiting die Enjoy life living Show love Show walk Hopefully heavens watching Show love Show walk Hopefully heavens watching,soul
west side bitch She see glasses obvious Run home tonight Dont home cause ran All drunken nights fuckin every night She run mouth cant eat right Dont read line figure white She smelled line baby know dont need white Now look cops behind Ran red light mindless SMH know cocaine killed Abel From scholar letters devour She stepped hell cause winter got cold Dont look eyes might see straight soul Dont say yes good cause youll never know Cause lost city sin biggy open arms got Here heart belongs heart belongs Here heart wont without This heart belongs Here heart beg mercy today They wont take away Take away Dont know would Dont let die vain Dont let see pain Wash demons away Wash demons away You unwelcome Sin City Yet population still increases density And increases intensity Which increases propensity complicate simplicity matter ethnicity All sake publicity city Huh bad bitches ass shots Use house stash spot Lexus coupe ragtop loop warm tie like ascot used run havenots Kept ave hot could knots lot niggas see dreams glass pot Until judge throw box watch ass rot broke commandments Authentic handstitched Come spend day Hamlet city lost say Atlantis went Cannes tan bitch Francis She rode broom beach thats sand witch ate like haters hate like Sex drugs playin dices favorite vices But lifell take toll Well guess gotta pay prices know Christ And never hung Saints makes sense save righteous age ten caged Now raise men state pen Fake friends forgive sins God bless city amen open arms got Here heart belongs heart belongs Here heart wont without This heart belongs And one residents They walk none repercuss decadence And fuckin debauchery Adult film star somebodys fuckin watchin always feel like almost Phil like Cause could feel air tonight wrongs wouldnt dare right And wrote songs wouldnt dare recite But willing share tonight city unfair life,soul
Yea sing yall yea yea Can wait minute Slow minute baby Your talkin loud Your wilding Dont seem like old lady Lets play song used play Can reignite flame Cause things aint talk baby talk crazy focus focus later start another fight argue fuss night But propose floor slow dance Tonight wanna dance Can man yea Tonight wanna groove And let music make move Move yea Can wait minute Turn minute Now politics talkin shit aint really none business Lets play songs used play old school radio Let music soothe soul Forget world groovin girl Forget news Lets put dancin shoes Lets talk war know fightin propose floor slow dance Tonight wanna dance Can man yea Tonight wanna groove And let music make move Move yea yea Move yea yea love love love slow dancin together love love love slow dancin together love love love slow dancin together love love propose floor slow dance Tonight wanna dance Can man yea Tonight wanna groove Let music make move,soul
thing thing born end december Not afraid cold winter Would keep inside hey Ever since mama left home search class And mind dream like King song sing And knew wasnt make believe When teacher said Baby wanna Said dont know know gonna leave gone All walk alone gone make Alright Everybody wanna follow crowd But belong front singing loud And Ill solo hey But fame hell temptress Not wife guess shes mistress Can let She play tricks mind Have leave soul behind Shes turned niggas But cant keep spell She cant keep back mailing free leave gone All walk alone gone make many Tryna somebody else Ive got lane Hope wish well gone All walk alone gone make gone All walk alone gone make fall let fall yea yea yea cause got blame All walk alone,soul
Baby since day came life You made realize born fly You showed everyday new possibilities You proved fantasies love could really Lets place lovers spot weve never known top clouds floating away yeah Ooh feels crazy love blazing Baby high Walking cloud nine high high Maybe later moon sail among stars night And morning comes well see sun far And cant get much closer God Well place lovers spot weve never known top clouds floating away yeah Ooh feels crazy love blazing Baby high Walking cloud nine high high Ooh yeah Ooh hey Ooh feels crazy love blazin Baby high Walking cloud nine You got high You got high You got high shoes scraping sky You got high You got high You got high shoes scraping sky ooh ooh Yeah This loves supposed This loves supposed yeah Lets moon baby ooh Lets moon baby yeah Lets lets moon baby high,soul
days fade nights still question left wonder didnt work But youre gone And memories But Well get older well get Well live see day hope Come back still believe well get right Well come back life wont say another goodbye Youll live forever Someday someday Well together Someday someday Well together heard someday might today Mysteries destinies They somehow someway For know come tomorrow For today eyes open arms raised embrace hands mend broken feel warmth face believe life love much life believe change mind Revive dying inside And someday someday Well together Someday someday Well together Someday someday Well together Well together Well together someday,soul
Yall know Soul Joint got soul Yall know song began rockin church band years old Now could see music plenty soul stayed every night workin flow Waitin chance show The ruckess bring get thing Now let yall know That got soul Yes got Soul know got Soul You know got Soul Everybody trying find deal And wonderin turn Well show donin real And making sure doubt And hitcha high And hitcha low Have comin back love Funkiness bring everytime thing And let yall know That got soul guess got soul know got Soul And yes got Soul And came rock show came get dough soon hit door You know got soul Hay And thinkin leave And gettin toward end night And got But hear lil somethin like Stay right gonna rock till mornin light And forget troubles cause gonna make feel alright And yea got soul You kno got soul got soul Yes got soul And came rock show soon hit door came let yall kno got soul Hay And thinkin leave And gettin toward end night And got But hear lil somethin like Stay right gonna rock till mornin light And forget troubles cause gonna make feel alright And got soul Yes got soul You kno got soul Yes got soul And rockin shows back And let yall know That got Soul,soul
Weve together Were growing stronger everyday feels good theres doubt stay morning brings sunrise And flowers bloom springtime love rely And Ill stay Ill stay ups downs Ill stay one else around And dark clouds arise stay side know well alright stay Though relationships get old They tendency grow cold something like miracle Yeah Ill stay Ill stay ups downs Ill stay one else around And dark clouds arise stay side know well alright stay And heartaches pains yes But remain life know Friends may come may Through years know stay And end know well find Love beautiful divine Well lovers lifetime yeah And Ill stay stay Ill stay ups downs Ill stay one else around And dark clouds arise stay side know well alright stay Everything fine And stay Through end time stay,soul
Shes fast love professional Crafty bold beautiful Stage right locked eyes swear magical Her name Melanie says digs melody Likes move thinks cool thats says Big stage bright light short love long night Frequent flies skies stars come back town shes hangin around But still feels real cant far Her favorite colors platinum gold She loves stereo loves stereo know cause Ive seen think gotta let loves stereo Ohhh ohhhhhh ohhhh ohhh Ohhh ohhhhhh ohhhh ohhh Turn video goodness goes Now hot seems one knows Name dropping everyday still want anyway like moves think shes cool favorite get away Big stage bright light short love long night Deja yeh well next town Shes onto next round Let know gonna end Her favorite colors platinum gold She loves stereo loves stereo know cause Ive seen think gotta let loves stereo Ohhh ohhhhhh ohhhh ohhh Ohhh ohhhhhh ohhhh ohhh Ohhh ohhhhhh ohhhh ohhh Ohhh ohhhhhh ohhhh ohhh She fell love radio Wasnt really let Just ask back hotel She likes get around much gets Her favorite colors platinum gold She loves stereo loves stereo know cause Ive seen think gotta let loves stereo Ohhh ohhhhhh ohhhh ohhh She loves stereo Think gotta let Ohhh ohhhhhh ohhhh ohhh She loves stereo Think gotta let Ohhh ohhhhhh ohhhh ohhh She loves stereo Ohhh ohhhhhh ohhhh ohhh She loves stereo,soul
Yeah Yeah Yeah Yeah Yeah Yeah WoooYeah know think like man let breaks heart But things physical Ill free mind Ill bless soul Tonight gonna loose track time body spirit intertwine youll stay rest night Baby sun comes gonna holding Its need next love baby wake gonna new day rise want look eyes sun comes Wait minute baby intend spend one night love affair never ends like old song saids lets Come know youll stay youll wake morning brand new day Youll begin rest youll life baby Baby sun comes gonna holding Its need next love baby wake gonna new day rise want look eyes sun comes When morning breaks Ill awake wont want And gone Ill hold memory day And baby sun comes yeah yeah yeah listen know youve hurt one know pain And know never thought could love know way yeah yeah And know circumstance love chance take hand follow youll never want leave Adlibbing Youll still yeah sun comes Youll still morning sun comes Yeah yeah yeah sun comes Yeah yeah sun comes morning rise want look eyes yeah sun sun comes Yeah sun comes Yeah yeah sun comes Yeah yeah sun comes Ooo sun comes Baby sun comes,soul
Can stay night Turn bed blinds Before turn around Can stay night Let breathe til gravity bends And fall hole light Make kingdom Somewhere good love conquers divide Cause may know lot things feel chest Know wont let blue flame die cant lose hope yet Cause lifetime And scared love alright may know lot things know surefire yeah Know surefire yeah Cant keep bed warm left side When something cold goodbye Why dont turn around Ignore shit outside The world nightmare Wake stay Let side Well make kingdom Somewhere good love conquers divide And God tired fighting Let give let give may know lot things feel chest Know wont let blue flame die cant lose hope yet Cause lifetime And scared love alright may know lot things know surefire Know surefire And God tired fighting Let give let give may know lot things feel chest let blue flame die The devil wins bet lifetime And youre scared love alright may know lot things know surefire Know surefire,soul
Yeah yeah danced sing somewhere heaven hell Gabrielle name Everyone smiling even tears spell But Gabrielles eyes nothing asked like music She said Its alright But dances side says Take away Take somewhere love like breathing dont care long baby Long could tell shes pain could dream Nightmares live live Tears eyes wouldnt let fall get world know smile asked dance Let try figure The fastest round town And says yeah yeah yeah got full tank gas Anywhere wanna girl All ask girl said,soul
dont explain The beat way loud Even though lights faded still saw crowd When put arm Feel When promise nothing You give everything need She comes Were sober Its like losing minds kiss like lovers And Cupid hovers Like hes learning fly And even though dangerous Its temporarily painless falling stranger stranger need justify Little little love tonight need somebody You need somebody need justify All wanna friend tonight need somebody You need somebody need somebody You need somebody need somebody Dont even know name When taste skin dont wanna sound shameless wanna bring body Wanna push place Either hear scream You dont even stay dont think wanna leave She comes Were sober Its like losing minds kiss like lovers And Cupid hovers Like hes learning fly And even though dangerous Its temporarily painless falling stranger stranger need justify Little little love tonight need somebody You need somebody need justify All wanna friend tonight need somebody You need somebody need somebody And even though dangerous Its temporarily painless falling stranger stranger Even though dangerous Its temporarily painless falling stranger stranger need justify Little little love tonight need somebody You need somebody need justify All wanna friend tonight need somebody You need somebody need somebody You need somebody need somebody You need somebody,soul
Here stars Here stars Heaven far Heaven far Heaven far Under stars Well find love hold hand cold Well find angel lying snow Well see light lead way home Wherever know Here stars Here stars Heaven far Heaven far Heaven far Under stars Lets raise toast good days come Lets celebrate season come everyone Lets save kiss night done love Ill keep warm Here stars Here stars Heaven far Heaven far Heaven far Under stars All lost lonely All lovers holding All matter weve done alone although far apart one stars Here stars Here stars Heaven far Heaven far Heaven far Under stars,soul
zero hundred crazy Dont believe say fuckin hate Use tongue crucify motivate Throwing ends legs around Your legs around rise fall wreck pride beck call Thats Thats Thats Thats Thats always right Screaming night Make love hate time Thats Thats yeah Thats watch lose mind Make feel like would die life Thats could stop could leave dont wanna Its mess obsessed kind torture Its kind torture rise fall wreck You kill every kiss dont know Thats Thats Thats Thats Thats always right Screaming night Make love hate time Thats Thats yeah Thats watch lose mind Make feel like would die life Thats dont know take control baby dont know got hold Thats Thats Thats always right Screaming night Make love hate time Thats Thats always right Screaming night Make love hate Thats yeah Thats watch lose mind Make feel like would die life Thats What Thats What thats always right Screaming night Make love hate time time time Thats What Thats Thats Thats watch lose mind Make feel like would die life Thats,soul
Who think Baby tell think cant run magic Its way know Lets trip night fantastic Light til explode love love love stars could fall hard The drinks minks jewels house cars Whyd ball hard Yeah afraid fly Here air barely breathing And afraid die Who think Baby tell think Who think Baby tell think Weve got lot nerve girl walk around like place See jewels dripping Timberlands Stepping like criminal success imminent Pink champagne black Rolls Royce Eggplant doublebreasted suit Tom Ford Bon voyage left haters fog Look sky bet recognize boss Look eyes fantasize Still actin shy like summer class crush Money comin fast never rush Plus another twenty tuck Semi truck another forty wrist Quartermill mind got livin like pitch Dodging Robin Givens boiling like Roger Clemens Still game uniform linen She get Chanel ski trips Vail Only highest grade like trees inhale And afraid fly Here air barely breathing And afraid die Who think Baby tell think Who think baby tell think Who think dont know yall feel good tonight Theres something air tonight You know everyone needs someone look Why shouldnt Who think Tell think Who think Tell think,soul
First time ever got chance alone knew wrong guess thats drawn Second time leads third fifth seventh time feel alive wont last alright Fleeting joy faded ecstasy Here goes sneaking fruit forbidden tree Sweet taste sin And Yes said would end But goes This time told saw motel You said knew well familiar smell Asked How ever going learn put trust Cause know youre prone Accusations fly like bullets Here goes know youre Cycle never ends never ends youre Yes youre Are You said would end goes Damn love crazy fight almost daily break fast make passionately Why cant trust You cant hate lover Passion ends pain begins come back Yes said would end But goes Each time call home sweet refrain Saying thingsll change youll take away pain Then flash back first time put spell You envelop feel good hell One moment leads another Here goes Leaving hard cant pretendcant pretend keep Yes said would end said would end said would end But goes,soul
You dont cry sleep night wet pillows Girl know youre hurt Did know dry pillows dreams smile really works Lay head back arms know worth reach inside heart pack bags And lets leave earth Lets aim high girl All gotta close eyes visualize Lets aim high You work hard boss work Never considers dreams selfish mean Damn thats gotta hurt Just lay head back arms girl know youre worth allow indulge mind words Open eyes youre bird Lets aim high girl All gotta close eyes visualize You possess power concentrate mountains move believe true Please make mistake Ill You possess power concentrate mountains move believe true Make mistake Ill Lets aim high,soul
Yeah yeah yeah yeahyeah Yeah yeah yeah yeahyeah Yeah yeah yeah yeahyeah Yeah yeah yeah yeahyeah Usually dont see checking think know winkin You wit man dont want see Its alright know drank little bit much You think talking crazy cant walk straight girl see Youre alright Alright see little something like You lookin mighty fine skin tights You know mean Its alright Hold know got man Tore And dont even care Roll With something say You better tell dont want Its alright Yeah yeah yeah yeahyeah Yeah yeah yeah yeahyeah Yeah yeah yeah yeahyeah Yeah yeah yeah yeahyeah Good Lord got body days think way shake amazing got keys ready leave Its alright Come check man cause going insane want know hells name Well crazy nough get face Its alright Come dont test want come get Ill show best Ill watch long time swear youre looking alright Come closer like see Its alright Its alright yes alright Its alright yes alright Its alright yes alright Its alright yes alright Its alright yes alright Its alright yes alright Yeah yeah yeah yeahyeah,soul
Ooh baby day stepped world You noticed kind girl loves diamonds white pearls tempt jet set away London sip tea surprise gifts Tiffany Ooh love way livin boy But daddy say You dont need boy lets run away lets run away Momma say young love And lovin thinkin heart tells youre one Its feeling give Pure bliss Like youve got key heart Simple touch kiss Never knew feeling like Pure bliss pure bliss Nobody tear apart Baby good gets Loving never hard This pure bliss remember pilot closed door Said time lift said Whatd choose Dont ever wonder Cause deserve best Once reach top youll never question left world What waitin Lets run away Lets run away Our friends say crazy But cant listen baby Theyve never like They dont know Pure bliss Like youve got key heart Simple touch kiss Never knew feeling like Pure bliss pure bliss Nobody tear apart Baby good gets Loving never hard This pure bliss,soul
Watch might get youre Cool baby strange stranger Ever since came way Were burning house Hold tight wait till partys Hold tight nasty weather Three hundred sixty five degrees Were burning house Heres ticket pack bag Time jumpin overboard Transportation Close enough far Maybe know Fightin fire fire Burning house All night crowd moving something Thats right dont wanna hurt nobody This things knock feet Were burning house Heres ticket pack bag Time jumpin overboard Transportation yeah yeah Close enough far Baby know Fightin fire fire hold tight Hold tight wait till partys Hold tight nasty weather Three hundred sixty five degrees Were burning house say Burning house Burning house,soul
Have piece body every good guy deserve But wont allow girl mess nerves Blessed figure mention curves Through corner eyes slowly observe Anytime come around Something Listen siren sound Wake wake right Cause sleep Catch dreaming way creep Trouble always seems follow dont follow Over try tell already friend Over shes reeling She says nobody know But got let walk bye Shes flashing pretty brown eyes Though theres green grass side All say She cant lover Listen listen right Anytime hear beat She dancing right front Trying lure sheets But man still get week But Ill damned loose girl Ill damned dont touch Curiosity killed cat dont want Over try tell already friend Over shes reeling She says nobody know But got let walk bye Flashing pretty brown eyes And though theres green grass side All say Listen listen right couldnt let pass even try bird hand Why chase one sky Sex female refuse comply Plus empress Who want stand Been receiving love cant satisfy Would like cake even enjoy pie Politely decline like shy Honey say sof come one give try Look eyes seductive eyes Fill deception trouble lies And doh want problems life Ask number could enjoy night She want Over try tell already friend Over reeling nobody know But got let walk bye Flashing pretty brown eyes Though theres green grass side All say Listen listen right Listen listen right Listen listen right Listen listen right Listen listen right,soul
excited home grindin Lets tonight Just make money know Ive got want love come need loving tonight tired job tired boss taking You taking Only thing mind bout get wanna get caught love tonight You help breathe breathe tryin get caught love tonight You help breathe breathe Now got time Lets stay sayin make stay home church prayin finally got take night make love tax right offs Well light candles lights set mood right wanna get caught love tonight You help breathe breathe tryin get caught love tonight You help breathe breathe excited home grindin Lets tonight Just make money know got want love come need loving tonight need loving tonight need loving tonight wanna get caught love tonight You help breathe breathe tryin get caught love tonight You help breathe breathe wanna get caught love tonight tryin get caught love tonight wanna get caught love tonight,soul
father waits upon son mother prays return called see still place know like took apart But youre still within heart sleep feel spirit next Ill make home pray youll fall love Just say youll entertain possibility learned enough mistakes Learned didnt say Wont wait may long get feels like Ive everywhere But someday Ill coming home Round round world spin circle never ends know Ill coming home fight stay alive But somebodys got die Its strange new year new enemy Another soldier gone war Another story told Now told seems wars never end But well make home Back belong Were holding used dare dream pray live see Another day history Yes still believe may long get feels like Ive everywhere But someday Ill coming home Round round world spin circle never ends know Ill coming home coming coming coming You know Ill coming home may long get feels like Ive everywhere But someday Ill coming home Round round world spin circle never ends know Ill coming home,soul
seems like every time come around You say jay Cause cant get mind The things hear friends Well dont give damn cause dont understand The things They dont even know How going know whats best gotta gunna get doubt gotta trying get right right Living city hard stay feet girl good know youre While trying get paper struggle get But stick together gon make baby well alright gotta gunna get doubt gotta trying get right right gotta gunna get doubt gotta trying get right right Ive got babe Ive got baby hold And gotta right gotcha baby gotcha baby hold gotta right,soul
Everybodys got pay But dont know handle Always reaching vain Just taking things worth Dont worry bout thing Mama Cause Ill standing side check You say style lifes drag And must places But dont feel bad When get fooled smiling faces Dont worry bout thing Mama Cause Ill standing side check ooooooooooooooooooooooooooout When get oooooooooooooooooooooooooooooooofffff trip Dont worry bout thing Dont worry bout Dont worry bout thing Mama Cause Ill standing side check When get trip Everybody needs change chance check new But youre one see The changes take Dont worry bout thing Pretty Mama Cause Ill standing sides check Dont worry bout thaaaaaaang Dont worry bout Dontcha worry bout thang Dont worry,soul
Where knows But day gets better cant let Each kiss gets sweeter cant leave Ill write song Ive thought far long But Ive never someone sing met Each day gets better Nobody knows nobody sees nobody understands like Now know true love means hope stays Where knows But day gets better cant let Each kiss gets sweeter cant leave She wants breathe She wants grass green She wants know loves supposed She wants better want let know belongs right Shes heard Ill make see Ill make fall make believe Ill promise Ill never leave Where knows But day gets better cant let Each kiss gets sweeter cant leave write song Tell dont wanna live without Tell would build world around Deeper deeper sweeter sweeter Ill never leave alone Where knows But day gets better cant let Each kiss gets sweeter cant leave,soul
gets harder every day cant seem shake pain trying find words say please say Its written face cant Function youre calling name ones And hope one day youll see nobody easy still cant believe found somebody new But wish best guess Cause everybody knows nobody really knows How make work ease hurt Weve heard everybody knows How make right wish gave one try One try One try Cause everybody knows nobody really knows dont care people say They brought anyway Baby dont fill head hesaid shesaid seems like dont know The radios tuning trying speak youre turning And know one day youll see nobody easy still cant believe found somebody new But wish best guess Cause everybody knows nobody really knows How make work ease hurt Weve heard everybody knows How make right wish gave one try One try One try One try Cause everybody knows nobody really knows wish youd understand ordinary man Wish wed known Everybody knows nobody really knows And know one day youll see nobody easy still cant believe found somebody new wish best guess Cause everybody knows nobody really knows How make work ease hurt Weve heard everybody knows How make right wish gave one try One try One try One try Cause everybody knows nobody really knows,soul
music ear Its like heard nothing thousand years eyes closed locking tears surrounded still alone great big house far home Howd breathe life heart soul Its like feel like breathe Its like live like love For first time first time For first time first time electric finally exposed You see strip clothes falling let Its like feel like breathe Its like live like love For first time first time For first time first time finally awake feel heart Its beating like drum right feel feel Can feel Its like feel like breathe Its like live like love For first time first time For first time first time Its like feel like breathe Its like live like love For first time first time For first time first time,soul
There aint time time sorrow And aint got time time time sad And maybe world aint could But understand know reality dont give said hang How many times hear mom daddy Say child never good wanna say thank thank start Cause deep soul know could part dreams know But Ill ever possible make thing grow dont give said hang say tomorrow woke king Now tell would fix everything You walk around complaining things But added world far Check mind see answer And tell much give dont give said hang hang There plenty things still left live child friend wife They want share life Aint enough make want hang Hang hang The sign said America love leave Well really come And besides dont want cant make love Ive got many friends shed blood Ive got many relatives born land cant make leave said county cant make leave cant make love way treat yeah You cant make love yeah way beat Hang gonna hang matter say wanna let know cant drive away gonna hang hang gonna hang gonna throw hands gonna throw hands And cant drive home land yall gonna hang yeah yeah gonna hang yeah yeah spark cross And many lives lost Still gonna hang yeah yeah yeah Said matter matter yeah gonna hang,soul
Hey girl think fool another city boy Tryin play cool Hey hey girl would give chance tryin show really And know could together remember clearly first time saw around You hoping someone face ground But heart could handle Youve wish girl And dont know damn drunk Maybe smile eyes blue But since really hope feel Cause surely means dreams come true Tell darling tell feel yeah Show girl dreams come true Mhhm yeha Hey girl think could friends maybe little Why could pretend Cause dont know But youre driving insane And believe crazy guess could say always atrck mine And youve straight long time But dont stops one way ticket girl heart And dont know damn drunk Maybe smile eyes blue But since really hope feel Cause surely means dreams come true Tell darling tell feel yeah Show girl dreams come true,soul
shouldve known cop told goin fast told Speed like bound hell crash told Better late dont get math oughta grateful For Well refuse learn see flame wanna get burned How blame For showin party Lookin way Saw somethin inside break Saw wanna make mistake How blame For takin daydreams wanna scream sorry But cant cause long overdue wanna blame Whys hard man satisfied got one glimpse green grass side Cause comin goddamn wont denied gonna take one chance tonight refuse learn see flame grow gotta get burned How blame For showin party Lookin way Saw somethin inside break Saw wanna make mistake How blame For takin daydreams wanna scream sorry But cant cause long overdue wanna blame Did know weakness Did mount defenses Did tell leave alone How blame You saw somethin inside break You saw wanna make mistake How blame You saw somethin inside break You saw wanna make mistake How blame For takin daydreams wanna scream sorry But cant cause long overdue wanna blame wanna blame wanna blame yeah,soul
Hmm Hey nephew check man Now know got bad chick right You aint even tripping But She got got Shes hizzle mean find one like You got make change man Cause dont come often And come You gotta smart enough know change Like Sam Cooke say change gon come nephew And better believe look back Ive done biggest regrets The things never could see light baby shining Gotta give game Yeah got changin wont get high want Get straight Nine five want Keep ass home night want Whatever need When talk Ima listen Give attention missing Girl swear Ima handle business Just like real man change change change For change change change For Ill give places used Stay club Stay home Ill give girls used know They dont compare Baby swear truth women Yeah thats right give pimpin Girl gonna repent sinnin thats want Ill get right want church Get baptized want Girl opened eyes gonna much better Baby believe Baby believe change change change For change change change For Take river And baptize soul outta control Needing someone hold Man cold aint clubbin drinkin smokin focused Bowin every night prayin hopin trying figure way But dont know say But rearrangin Hopefully changin And see Baby cause hard Kinda sorta odd But aint nothing need guess change change change For change change change For change change change For change change change For You know stop baby Gotta believe Gotta believe telling truth You know stop baby Gotta believe Gotta believe telling truth Get baptized want This time mean Gotta believe Gotta believe telling truth,soul
They say sing know But Ive sung want Some folks theyre told But baby time wont When look door know truth lie Some things Ive done cant justify There kings past Things one proud But stand light Ive cast And turn away lack love walked door say You see nothing singing know know better know better Legend name know better proud wont drink fame Ill take love allowed wont hide cut came history brought place This power color face And know better know better Ill rise floor dont win Ill bust open door let And music chooses sing let Ill sing know yes know better know better yes know better know better,soul
wish knew would feel free wish could break chains holding And wish could say things say Say loud say clear whole world hear wish could share love thats heart Remove bars keep apart And wish could know means Then youd see agree every man free wish could give longing give And wish could live like longing live And wish could things Though way overdue starting move Well wish could like bird sky How sweet would found could fly Well soar sun look sea Then sing cause know Yes sing cause know Sing cause know know free yeah Yes know free,soul
hear message wherever stand calling every woman calling every man Were generation cant afford wait The future started yesterday already late Weve looking song sing Searched melody Searched someone lead Weve looking world change feel Then say youre Sing along youre dying believe youre Stand say loud youre Tomorrows starting Now broken promises call war Unless love peace really fighting destroy hunger conquer hate Put arms raise voice Were joining hands today looking song sing searched leader But leader looking world change heroes Just say youre Sing along youre dying believe youre Stand say loud youre Tomorrows starting Now youre ready shake world Believe starts within dont wait destiny change want see youre youre And youre ready Say loud Scream youre Sing along youre dying believe youre Stand say loud youre Tomorrows starting youre youre youre hear message wherever stand calling every woman calling every man Were generation cant afford wait The future started yesterday already late,soul
remember When family everything remember long ago much changed want back want back simple days want back But weve grown gone separate ways Times hard And things changin pray God That remain All trying say love dont change dont change remember Back Grannies house Christmas Day Help sing remember How wed gather round sing day want back playing basketball football games want back yesterday Times hard And things changin pray God That remain All trying say love dont change dont change Times hard And things changin pray God That remain All trying say love dont change dont change,soul
dont want want call yelling sorry fault Now keep calling Its back mind question keep calling guess used getting way spoiled dont wanna want call youre yelling clothes brought still wear Did store cards teddy bears See sticking nose Girl talking mirror strange enough gotta know sharing painful You know used talk future say goodbye way leaves would fall The way stand rain would ball Just say goodbye walks talks dogs park lost four leaf clover Dont ask shorty News flash shorty like def jam Hova like Bobby Whitney Except without kiddies Just like Pamela Andersons career Except without tittes good times didnt know wont forget But bad times Thats time wish could get back But love cant let Now dont know You around long enough know nothing might well forget Like never ever,soul
Ive got something new When hits wont know Relax let move Dont resist air Just one taste take Let flow right know youre getting tired old thing Imma break rules gonna change game Youll screaming name And Imma take places never seen You couldnt picture wildest dreams Dont fear youre Lets get lifted Ohh Imma get high really gonna blow mind Well get lifted Youre gonna feel soul And baby lose control Well get lifted Ohhh ohhhh Once take hit You wont ever wanna quit Youll addicted Said Ill spinning round round Crazy making freaky sounds You wont want come And Ill seeing things hallucinating Even walking funny cuz legs shaking All night well blazin Ill take walk side get high enjoy ride Hold tight well alright Well get lifted Ohh Imma get high really gonna blow mind Well get lifted Youre gonna feel soul And baby lose control Well get lifted Ohhh ohhhh come Yeah Ill take Lemme take Said show Theres much wanna show Ill take high,soul
Haha haha ooh You know weve struggling long time Working get Its finally time get mine robbing Peter pay Paul going Mamas house make phone call dont struggle Cause every day feeling like Friday getting paid way Were finally way Baby time celebrate live crazy Live You baby Live live live Were flying high Dont want come Well let know All town Live live live putting layaway Cause Boo got money today Come mall lets play Lets raise toast days ahead You cant take youre dead You might well enjoy instead long evening Well party rest weekend Were finally way Baby time celebrate live crazy Live You baby Live live live Were flying high Dont want come Well let know All town Live live live fly high moonlit sky Cause theres cloudy days Its beautiful When feel flow dance night away remember times hard hard Through Weve come far Haha haha ooh gotta live celebrate theres pain Raise glass feel shame Haha haha ooh gotta live live crazy Live You baby Live live live Were flying high Dont want come Well let know All town Live live live Its time celebrate baby Haha haha ooh dont worry dont struggle Haha haha ooh feel good know feels good Haha haha ooh dont worry dont struggle Haha haha ooh Its time celebrate baby Yeah gotta live,soul
Pulling Ive Making stronger shaking right core dont know whats stars Never heard world isnt But know whats heart aint mine Ill torn apart dont know whos gonna kiss gone gonna love like know itll kill dont wanna think want love dont know whos gonna kiss gone gonna love like know itll kill dont wanna think want love Love love love yeah Love love want love Something inside knows theres nothing guaranteed Yeah girl dont need tell youll never leave When weve done could turn darkness light turn evil good Even try hard perfect kind love could fall apart And whos gonna kiss gone gonna love like And know itll kill dont wanna think want love Love love love Love Love love Love dont know years alright Lets make every moment tonight dont know whos gonna kiss gone gonna love like know itll kill dont wanna think want love dont know whos gonna kiss gone gonna love like know itll kill dont wanna think wanna love Love love love Love love Love love,soul
