song,genre 
want live holy city want drink holy vine want people pretty Just feeling deep inside dont want wait heaven find need right earth time Theres many people theyre waiting heaven let tell cant feel You wont feel anyway anyway want live stained glass window want change light day gonna sun shining Causing existence every way yeah dont want wait heaven find need right earth time Too many people waiting heaven let tell cant feel You wont feel anyway Anyway yeah want live heart love want swim mind peace want emotional outlet want loves sweet release gonna build holy city gonna drink holy holy vine want people pretty Just theyre feeling Deep deep Deep inside dont want wait heaven find need right earth time Too many people theyre waiting heaven let tell cant feel You wont feel anyway cant feel You wont feel anyway cant feel You wont feel anyway anyway anyway All right,folk
tell eyes That youve probably crying forever And stars sky Dont mean nothing theyre mirror dont wanna talk How broke heart stay little bit longer stay wont listen heart heart stand alone Will shadows hide color heart Will blue tears Black nights spent apart And stars dont mean nothing Theyre mirror dont wanna talk How broke heart stay stay Wont listen heart dont wanna talk How broke heart stay stay little bit longer stay wont listen heart stand alone Will shadows hide colors heart,folk
You say want live today Before today lost But returns come balance cost see four wheels spin smell smoke blaze But arent moving anyway youre seeing past rose colored shades live like Dont look back Cause cold And mighty may turn back Blood tracks baby Blood tracks Blood tracks baby said dont look back see around People want good want fast long moves moment doesnt matter lasts But love sweet drive knees But still got troubles Seeing forest trees live like Dont look back Cause cold And mighty may turn back Blood tracks baby Blood tracks Blood tracks baby said dont look back Ive enough two lives You say youll give Ive enough freedom You know want feel free Ive enough gospel could spin head around said youre caught heaven You dont even see ground live like Dont look back Cause cold And mighty may turn back Blood tracks baby Blood tracks Blood tracks baby said dont look back All need take time See tomorrow plain sight New horizon plain view And oiling engine put straight live like Dont look back cause cold And mighty may turn back Blood tracks baby Blood tracks Blood tracks baby said dont look back Blood tracks baby Blood tracks Blood tracks baby said dont look back theres blood tracks baby Blood tracks Blood tracks baby Dont look back Dont look back live like,folk
walked life You one You hear cries loneliness Through cool cautious eyes Cant see reaching Cant feel Wont please believe could never touch fear That might never let courage commitment start new life You make believe mine But cant see confusion Through troubled smile torn losing Losing gaining Maybe Ive distant Maybe Ive cold But Ive done existence And believe believe getting old might never say love might never say care But tell That Ill always,folk
Looking across suburban yards construct Days thinning trees Whay Build house cards Than gets blown ieces Falls first fickel breeze When feel stirring Illicit kiss Thans cool tongue devil suckerin midst One day Ill cange youll fist one call Owe apology many thanks thats Ive Been running long learned crawl calender lies crumpled laid waste Its Scrawled thumbed changed Will The measure days Dinners appointments Deadlines cant make And start see making Sense Thats hope springing eternally One day Ill cange youll fist one call Owe apology many thanks thats Ive Been running long learned crawl Outside summers gone good Dying impatiens Stacked wood friends get together cook Talk happened take second look The master Loves servant blind heeds The husband Obedient wife The snake always bite hand deeds Even love even save life One day Ill cange youll fist one call Owe apology many thanks thats Ive Been running long learned crawl,folk
Stayed bed morning pass time Theres something wrong denying Now one changing maybe weve stopped trying But late baby late Though really try make Something inside died cant hide And cant fake used easy living You light breezy knew But look unhappy feel like fool But late baby late Though really try make Something inside died cant hide And cant fake Therell good times But cant stay together dont see true Still glad And loved But late baby late Though really try make Something inside died cant hide And cant fake Its late baby Its late darling Its late,folk
You said world magic wideeyed laughing dancing bright side Forget ego Forget pride And never compromise And joking You joking brother talked mothers Kissed wounds fathers could sister would brother You kissed like soldier Headed war dying man dont know And joking You joking brother You joking You joking brother Gravel glass bottom feet bruised heels swollen street girls bars Boys town Bumping like pinball careless crowd You said good friends hard come laughed bought beer Its corny cry Well sentiment given sentiment lost You shake smirk toss And joking You joking brother You joking Were joking brother And joking You joking brother You kissed like soldier heading war dying man And joking You joking brother And And And joking Brother One two three four yeah Sha Sha Sha,folk
For would tattoo With lines crossing hand And heart would never bleed With twilight And horse drawn arm Standing addiction Pray unharmed Here love anger You see These gods These scars Here love anger Well arms burning But theyre open wide Some things hold tightly Some things Ill never Ill never touch wearing stones river And see life Ive painted angers brush Now could Lift love anger You see These gods These scars Lift love anger arms burning But theyre open wide You precious kid motion And see warrior Barefoot dancing tears pain beauty And true For Lift love anger You see gods These scars Lift love anger arms burning And theyre open wide Pointing graveyards reaper The keeper heart reaper The keeper heart You keeper heart heart,folk
Pain pearls hey little girl How much grown Pain pearls hey little girl Flower ones youve known Are fire From years What would give Kid fears Secret staircase running high You hiding place Secret staircase running low But know youre inside Are fire From years What would give Kid fears Skipping stones know price Any sin How much spin How much smooth Are fire From years What would give Kid fears Replace rent stars Replace need love Replace anger tide Replace ones ones ones love Are fire From years What would give Kid fears,folk
Who counting sleepless nights Who counting letters meant write said counting look pretty small But matter couldnt call mine couldnt killing time You went searching night sky And burned away wondered Well Ill tell babe could bear stall fell fast fell far But matter couldnt call mine couldnt killing time Big big fishes little ponds Ive seen walk around magic wands But matter couldnt call mine couldnt killing time There aint magician hidden inside matter hear hope see That trying tall Thats end looking pretty small But matter couldnt call mine couldnt killing time matter couldnt call mine couldnt killing time But matter couldnt call mine couldnt killing time,folk
Mama take badge cant wear anymore Its getting dark dark see And feel like Feel knockin heavens door Knock knock knockin heavens door feel like feel like Knock knock knockin heavens door said feel Knock knock knockin heavens door Mama mama mama Knock knock knockin heavens door Take guns put ground cant cant cant cant shoot anymore Theres long black cloud Theres long black cloud You know comin feel feel feel feel knockin heavens door Knock knock knockin heavens door Now said mama mama Knock knock knockin heavens door Knock knock knockin heavens door Knock knock knockin heavens door Wipe blood face cant see walls Six white horses coming carry away feel knockin heavens door Knock knock knockin heavens door Gonna take gonna take gonna take Knock knock knockin heavens door Wipe wipe wipe wipe Knock knock knockin heavens door mama Knock knock knockin heavens door Mama take chains Cause dont dont want anymore Theyre getting damn heavy And crawling across floor feel like feel like knockin heavens door mama Knock knock knockin heavens door mama mama mama Knock knock knockin heavens door Gonna take gonna take gonna take Knock knock knockin heavens door Knock knock knockin heavens door Knock knock knockin heavens door knockin Knock knock knockin heavens door knockin Knock knock knockin heavens door knockin Knock knock knockin heavens door,folk
You east find Your inner hemisphere You say sky babe Your bound realize honey clear promised land promised one land Canaan sweetheart Waiting sun lonely tonight missing wanting love And youre giving lonely tonight lonely tonight lonely tonight Well meanings changed For worth Its senseless game Well think love But fear every time hear Honey heartbeat strain Its fallen man Its call time Its London skyline sweetheart Telling youre mine lonely tonight missing wanting love And youre giving lonely tonight lonely tonight lonely tonight blood running dry skin skin growing thin For every time find You loose little bit honey within Its raging cycle Why cant bring end line From inside existence sweetheart Time side lonely tonight missing wanting love And youre giving lonely tonight lonely tonight lonely tonight promised land promised one promised land promised one land Canaan land Canaan land Canaan sweetheart Waiting sun lonely tonight,folk
dont know real dream Lately waking sure Ive There table set six five stood outside kept eyes upon empty chair And steam windows kitchen Laughter like language spoke ease But made mute virtue decision And choose life goes without fear Ive known That might reap praise strangers And end All Ive sown song But maybe wrong said one gift adore The package next years unfolding But told way bored Right knew loved best born scolding When last talked lying backs Looking sky ceiling used lie like alone driveway Trying read Greek upon stars The alphabet feeling knew back calling said joy pain The sound voice years later still alone hotel room tonight squeeze sky theres star appears Begin studies paper pencil And working grammar fears mercy wont give things mean Not mean things miss Unforgiving choice still The language kiss,folk
Its dark Leeds The steeples pierce skylight till last bleeds The absent sound another day recedes Into shadows Until nothing Fax papers slipped hotel room door Like food prisoner prospect whore Well fed halfway drunk ache Until shadows Until nothing Sixteen black churches burning All way Texas Tennessee And politician locks eye says There crisis Theres conspiracy crave inertia every move made stop Whatever madness spinning like top bed anxiety deep dark drop Down nothingness Into withoutyouness Was ever evil creep like ivy toe hold stronger half natures dichotomy beating back path nothing pure insistence Until becomes The distance Hold head love sick tonight Find open hole press fingers might Before last ounce spirit bleeds Onto pristine sheets hotel bed Leeds,folk
Everybody loves want know story You riding mystery concealed glory But comes flesh bones remind Shalot Only made shadows even though youre remember spent energy time With affected conversation trying pry inside mind You beautiful truth empty shell And came one night made feel like hell reach surface Just find empty pool And suffer pride lay side And swallowed heart left fool Left fool Everybody loves hero image create Antithesis everything inside theirselves hate But youd better close eyes time die Cause youd hate think life built upon lie reach surface Just find empty pool And suffer pride lay side And swallowed heart left fool Left fool resign silence never blow cover one ever know hero took lover But comes mind blaze brilliant star How many youve left behind many casualties reach surface Just find empty pool And suffer pride lay side And swallowed heart left fool Left fool,folk
Sticks stones Battle zones single light bulb single thread black Sirens wail History fails Rosecolored glass Begins age crack While politicians shadowbox The power ring endless split decision Never solve anything From neighbors distant land heard strain common man Let Let Let world night Shine life like light Well world seems spent And president Has good idea masses Well one And among friends Were trying see beyond The fences backyards Ive seen kingdoms blow Like ashes winds change But power truth fuel flame darker ages get Theres stronger beacon yet kind word speak turn cheek When vision stays clear face fear Then see turning light switch power When stand like spotlights mighty tower All one one Then sing common call,folk
Come pleasure tired digging Ive done share dont need win let easy For two years body fights point dont seem right Just spite keep hanging let easy Wont let easy let right see numbers dwindling enemies friends And still know never ends passing torch Fight greed federals Fight need toxic spills Drink wishing well may never quench thirst Let easy let easy Wont let easy let right Let easy let easy Wont let easy let right get Ladenville fore tears fare thee wells moment stand real still youll moving You ahead plans wont seeing youll feel hand hand holds plough Let easy let easy Wont let easy let right Let easy let easy Wont let easy let right,folk
Here Shooting sky You say youve settled Yeah well guess thats good But still trying tear free Well could take leave You know thats Ive said But start tremble And lost powerless cause losing touch Sometimes memories They seem fade fast away Ive losing much Losing feel dreams thought Sometimes feel like theyre circling around They keep calling keep falling rather alone lonely lying ground Than grips Theyre cruel Taught fly Then stole sky Taught love Then broke Till nothing left emptiness And dont ever feel like theyre circling around They keep calling keep falling rather alone lonely lying ground Than grips Well could take could leave know hah Thats Ive said Ive many times know And hurts like nothing else Cause losing touch Ive slipping away Ive losing much,folk
During time speak hard turn cheek blows insecurity Feeding cancer intellect blood love soon neglected Lay dying strength impurity Meanwhile friends thought together Theyve gone left search fairer weather And sit storm drink toast slim chance loves recovery There younger days star gazing Painting picture perfect maps life love would Not counting unmarked paths misdirection compass faith loves perfection missed ten million miles read seen Meanwhile friends thought together Left one one search fairer weather And sit drink toast slim chance loves recovery Rain soaked voice choked like silent screaming dream search absolute distinction Not content blow bend whims culture swoop like vultures Eating away eating away Eating away extinction wish trinity lost part still two live But nobody gets lifetime rehearsal specks dust universal let love survive would greatest gift could give Tell friends think theyre together That ghosts mirages thoughts fairer weather Though storming feel safe within arms loves discovery,folk
proved much man hes leaving life hes come know said hes going back find Whats left world The world left behind Not long ago yeah Hes leaving midnight train georgia yeah yall Said hes going back find simpler place time Yes Ill midnight train Georgia rather live world Than live without mine kept dreaming That one day hed star But sure found hard way That dreams dont always come true sold hopes And even sold car And bought one way ticket back life knew yes said would know hes leaving midnight train georgia yeah yall Said hes going back find simpler place time Yes Ive got midnight train Georgia rather live world Than live without mine Hes leaving midnight train Georgia yeah said hes going back find simpler place time Ive got midnight train Georgia rather live world Than live without mine Ive got Ive got Ive got Ive got Ive got Ive got right,folk
know spanish harlem arent pretty words say thought knew know rose trees never grow new york city youve seen trash dream come true stand edge people run thank lord theres people like thank lord theres people like mona lisas mad hatters sons bankers sons lawyers turn around say good morning night unless see sky cant know dark outside light broadways got got lot songs sing knew tunes might join ill way alone grow seed shall sown new york city subways way good man rich man ride hobo drown thank lord people found thank lord people found mona lisas mad hatters sons bankers sons lawyers turn around say good morning night unless see sky cant know dark outside light know spanish harlem arent pretty words say thought knew know rose trees never grow new york city subways way good man rich man ride hobo drown thank lord people found thank lord people found mona lisas mad hatters sons bankers sons lawyers turn around say good morning night unless see sky cant know dark outside light know dark outside light,folk
blew immigration The moon sitting high drove lacandon comitan And Gloria singing And Cecelia closed eyes And saw Drifting night sky said neuva senoritas Are gone brighter days Have found greener valley And place heart stays headed back flatlands And youre headed hills Rain brings home middle July guess got lonesome When think feel Six months gone And one dry eyes said nueva senoritas Are gone brighter days Have found greener valley And place heart stays said nueva senoritas Are gone brighter days Have found greener valley And place heart stays,folk
Now everybodys looking little peace mind Were generation running time Theres bomb theres man Theres gun hand yeah Nobody smiles strangers scared birth Afraid mans gonna take worth Strip pride Make strike inside Come tell How long victims fear With man gun day fear Jesus smile upon children Smile upon family Even lovers trouble hand Whats preference stand You get uptight Wanna fight Wanna fight love Wanting independence separate equal lover another One sequel heartache How much take Wont tell How long victims fear With man gun day fear Jesus smile upon children Smile upon family Now talking Altruism unification forgotten means Cynicism mighty nation And hatred spitting right seams still believe good prevail And dont ever try Its damn sure well fail Lose another day The american way come believers Come races Start looking souls Not faces And And learning care want know baby How long victims fear With man gun day fear Jesus smile upon children Smile upon family Jesus smile upon children Smile upon family,folk
Honey pick red corner shoes The ones hardly ever get used knelt front whole collection And picking special selection news good news middle midyear day feel ill time kill want play Lets make peace tonight The moon bare shining bright Lets make peace tonight good time callin good friends today You know drives hour away And well pitching tent trees And well wading river knees loves planted checking yield Its two black dogs white one running field Lets make peace tonight The moon bare shining bright Well lets make peace tonight good time Well used money spent Yeah want rent But cuttin rug know love love And best everything free things get messy tidy room Well stranger dustpan broom Lets make peace tonight The moon bare shining bright Lets make peace tonight The moon bare shining bright Lets make peace tonight good time,folk
meet coffee get together periodically got bad case cant shake The fevered wanderin round wondering ought You work system You see possibilities youre glistening Eyes show hell youre gonna give When back mic give woman dream like mad one Brutal fantasies catch catch psychic laywoman see love like make happen What get war walk The ticker nation breaking like bad clock want pendulum swing mighty mandate spitting wind doesnt come bullwhip Its persuaded hands hips Its company gunslingers The epicenter love pendulum swinger She Its fine old scroll Sanskrit Gnostic gospels vinci code smash hit Arent dying read relate Too hard blind faith But left sisters Ive praying father god long really missed The goddess benevolence You listen mama lick sense left Pushed main press buried code dress Relegated Vatican But cant keep spirit wants get drop bucket With enough science keep saying fuck Until last drop sun burns sweet light Plenty revolutions left get thing right words music Emily Saliers,folk
get ripple water get rock thats thrown get boy bridge Standing reservoir See water lap along shore line The buried forest man made lake Cemeteries laying underneath Your heart like dam breaks floating swimming And moment forgetting What costs takes For one perfect world When look way okay dont look little closer driving tank full dont see beyond shore The sun blistering black top road dont killing talking cellular mobile know killing kind cure world woe talking driving And moment denying What costs takes For one perfect world When look way Its one perfect world When look way Its one perfect world cant see beyond myth isolation And miracle daybreak doesnt move anymore Connect points see constellations night comes reservoir swimming floating And moment beholden What costs takes For one perfect world Can learn live another way Its one perfect world Can learn live another way Its one perfect world Can learn live another world Its one perfect world get ripple water,folk
Now parking lot empty Everyones gone someplace pick trunk Ive packed cooler suitcase Cause theres place like drive Way country Five miles city limit singing And hands upon knee okay Were fine Baby stop crying Chase ghosts head stronger monster beneath bed Smarter tricks played heart Well look together well take apart Adding total love thats true Multiply life power two You know things afraid afraid tell And ever leave legacy Its loved well Cause Ive seen shadows many people Trying treasures youth But road fancy fast ends Ends fatal crash And glad got tell truth Cause okay Were fine Baby stop crying Chase ghosts head stronger monster beneath bed Smarter tricks played heart Well look together well take apart Adding total love thats true Multiply life power two All shiny little trinkets temptation Something new instead something old All gotta scratch beneath surface And fools gold Fools gold Fools gold Now talking difficult thing And eyes getting wet took better took worse Dont ever forget Now steel bars promise Suddenly bend ease The closer bound love The closer free okay Were fine Baby stop crying Chase ghosts head stronger monster beneath bed Smarter tricks played heart Well look together well take apart Adding total love thats true Multiply life power two,folk
saw vision Little boy You covered insights But may held hand seen ghost tried fight vision Little boy You strayed find clowns wrote lines Not one found Blame circus clowns Before blame Cause greatest needs unforgiven And gifts unreceived Little boy Man need Who could know road would fall Not one That surrounds golden walls blame circus clowns Before blame Cause greatest needs unforgiven All gifts unreceived Who could know fall Who could slow speed Who could hold hand laughed thought free Vision boy Man need monkeys get promise dance life Complete laughters crown Little boy Man need Did find freak show crowd said cut canvas tent innocent Blame circus clowns Before blame When greatest needs unforgiven And gifts unreceived greatest needs unforgiven And gifts unreceived Little boy Man need,folk
place sun place dark And feel romance catch spark place sun place dark And feel romance catch spark dont know noticed life life expense The words heart lined like prisoners fence The dreams came like needy children tugging sleeve said way feeding leave But time asked father dollar And gave ten dollar raise And needed mother called She stayed days Now someones telephone desperate pain Someones bathroom floor cocaine Someones got finger button room one convince arent gluttons doom But tried make place place asked providence smile upon sweet face Yeah Ill tell place sun place dark And feel romance catch spark place sun place dark And feel romance Maybe theres world tender age heart beat like wings wild birds cage greatest hope greatest cause grieve And heart flew cage bled upon sleeve cries passion like wounds needed healing couldnt hear thunder half naked distance hell heavens ceiling And almost pulled Now someones telephone desperate pain Someones bathroom floor cocaine Someones got finger button room one convince arent gluttons doom But tried make place place asked providence smile upon sweet face But Ill tell place sun place dark And feel romance catch spark place sun place dark And feel romance catch spark grace sight growing stronger pawn For prince darkness longer,folk
Well woke morning Grey dawn With prayer breath See lost something precious And Godll save From losing said think know whats wrong think know whats wrong Now met queen understand Why closed door making excuses But know Ive times You know knocking door said think know whats wrong think know whats wrong Wrong wrong Theres man lived house Had family five Well blew windows doors said couldnt couldnt survive Weve removed one way another dont know families dont need brothers Were pushing needle far Pushing needle far Well wake morning Grey dawn Theres prayer breath See maybe lost something precious Godll save From losing said think know whats wrong Let hear think know whats wrong Theres queen closed door The family lies People turn The cat died boy odds girl gun The world knees And band run You know youd help giving You know youd help giving You know youd help giving said youd help Now dont give youd help giving said dont dare Dont dare Dont dare Youd help giving said youd help giving said think know whats wrong think know whats wrong Were pushing needle far,folk
guards like watchdogs Dogs manger could feel protection Possession anger And drove With behind Feeling funny free All pretty pretenders Negligent vendors Arent precious inside need anger With intimate strangers And got nothing hide Yeah laughed said This situation Its pictures privilege Its self preservation dont want feel Any obligation feels funny free All pretty pretenders Negligent vendors Arent precious inside need anger With intimate strangers And got nothing hide act empty innocent But fueled distortions lives led discontent Trading misfortunes Cause faith one thing That hard deliver feels funny free All pretty pretenders Negligent vendors Arent precious inside need anger With intimate strangers And got nothing hide got nothing hide All arent Pretty pretenders Negligent vendors Arent precious inside need anger With intimate strangers And got nothing hide got nothing hide guards like watchdogs Dogs manger,folk
love struck romeo Sings streets serenade Now hes laying everybody low Hes got love song made finds streetlight And steps shade And says something like babe Juliet says hey romeo nearly give heart attack Yeah well hes underneath window Now shes singing heyla boyfriends back shouldnt come around Singing people like anyway whatcha gonna Juliet The dice loaded start And bet exploded heart And forget forget movie song When gonna realize time wrong Julie come different streets And streets shame You know theyre dirty mean Yes dreams And dreamed dream And dream real tell honey Now look another one deals Now fall chains silver And fall chains gold You know fall pretty strangers And promises hold Well promised everything And promised thick thin Now turn away say romeo think used scene juliet When made love used cry You said love like stars Gonna love till die Theres place know song Now gonna realize time wrong Julie But cant talks like talk screen cant love song way song cant everything would anything cant anything except love Yeah miss And way used know And keep beat keep bad bad company And kiss Through bars rhyme When julie stars Anytime juliet When made love used cry You said love like stars gonna love till die Theres place know know movie song One day gonna realize time wrong Julie Julie Julie Now love struck romeo sings streets serenade Now hes laying everybody low Hes got love song made finds convenient streetlight And hell step shade And hell say something like babe bout,folk
took last night coat intention make connections eyes left blind Left love strength white white line left one time could heard love One time could heard care One time needed emotion One time wasnt even Through darkness distance Lie champagne smoky smiles Bounded sorrow lost love miles feel Youre stranger white white line watched eyes chose words slowly Illusions view But laugh say highway draws Its There one time said love One time told care When sit silence And miss ones love cant Its love leave behind tried lose restless spirit mission regrets But cant survive without war And eyes reflect visions cant forget find balance darkened highway find truth side road And someone elses tune lift high line That leaves running cold Running cold Running cold,folk
ink eye saw bleed Through thunder could hear scream Solid air breathe Openeyed fast asleep Falling softly rain footsteps ringing ears Ragged worn skin Warrior raging fear Secure heaven Hold tight night come Fasten earthly burdens You begun Kneeling broken prayers Hearts bones days youth Restless angels wing dig grave bury feet fall You need ground Allowed glide right sun Released circles guarded tight Now chosen ones Secure heaven Hold tight night come Fasten earthly burdens You begun,folk
friends wash windows shine sun They tell wake early morning sometime See beautiful job done say lets put tunes sing along little day sown riverside take shoes wash sins away The river said Shame Chicano city park makes feel fine When weeds see close dead winter time But summer comes everythings bloom wouldnt know The white folks like pretend musics air You hear singing Shame You feel dancing Shame friend Tanner says know Jesus heart The thing keeps distant keep fuckin said come Chicano city park wash blues away The beautiful ladies walk You know never know say Theyll singing ooh Shame Lets road block trippin Middle night Gainesville town Therell blue lights flashing long dirt road When ask step They say looking illegal immigrants check car say know funny think boat back said ooh Shame,folk
You Itchy trigger Venemous You growing longer You growing stronger You shed skin Now shed Come baby You tell holy holy dont know Come Lets call fullness time dont know Hey holy console Some power control Remorse force Cant free speaking tongues Handling got religion look The days grow longer grow stronger shed skin baby Let rip Now tell holy holy dont know want call fullness time But dont know Hey holy console Some power control Remorse force Cant free got hangman got Milagro got celebration The flesh strong The spirit stronger shed skin baby Let Come,folk
sitting round dying fire Somebody lit incense Somebody lit cigarette And passed bottle around strawberry season Backbreaking pickers patches Everythings burning ashes And ground Shes saving dont even think knows Its strange way show distant Last nights dream unravels Shes saving lost soul born hole heart The size land locked travels try put aside But much bigger Theres big brown hawk tree Lighting leaving And theres tea leaves tossing Heads pennies pocket Dead star like rocket The arc grieving Shes saving dont even think knows Its strange way show distant last nights dream unravels Shes saving lost soul born hole heart The size land locked travels The sky pours biblical rain Then days still beauty gives pain The heatwave kills green And remains unseen But colors dreams With things blooming This Its kingdom Its angry god feels like feels like fear feels like doubt feels like inside The ashes stir Shes saving dont even think knows Such strange way show distant Last nights dream unravels Shes saving lost soul born hole heart The size land locked travels,folk
Should never crossed path Funny things want Should soon taken back Slap hands like child Stealing candy store think Ive taken smile And hunger laugh craziest things like look around When know youre nowhere near Break back song Though know youre hear Unanswered questions lying coffee table From song havent finished since last summer Cause never could decide much gin How much sea incidentals clouding really Everything bare feet burning sand Waiting calm cool hand sea madman emotions waiting drug effect reason intellect comfort Half time love like love falls first breeze Then seem distant skeletons trees Far away outside window Where inside think thought hard enough know way turn And Ooh Ooh Ooh Ooh quite sure Ill alright live distraction Its bad Mine hang around day night Like uninvited guest You cant turn away try hard might Lord knows Ive tried might let take long long run Quit job join coastline baking sun Then might make big plans And leave table Like song left unfinished And words unable always unable express Ooh Ooh Ooh Ooh,folk
Ive seen sun funeral full moon midday sky Tactician politician hold head wonder always struck much harder power suggestion know answers always question Now done dont warm car All fields filled fresh boys playing football More weather chills bands practicing drills Ive got get back something real call parents get number either gonna prodigal banished friend standing outside wall afraid youd say took ten years call back today Now done dont warm car All fields filled fresh boys playing football More weather chills bands practicing drills Ive got get back something real life brought two marriages three kids And life slick ice finally hit skids Youre sweet ever slight sickness regret washes And end thats get Now done dont warm car All fields filled fresh boys playing football More weather chills bands practicing drills Ive got get back something real Ive got get back something real Ive got get back something real,folk
Kelly mountain road Saw heavy load With sagging heart And break apart Voices Stood thick thieves With sympathy For beggars art passed pines bout million times Effortlessly Now grip wheel Fear feel slow unraveling But tell temporary Its matter time god Dont think know mind And right left And healing Ill soon nothing But dont know Well way flee crooked feet Barn happy horse onetrack course Then self despise Cryin eyes cause happy trail Led remorse But road long And song gone blow empty cicada shell saw choice might find voice But dont know And cant tell You tell temporary Its matter time god Dont think know mind Its right left And healing Ill soon nothing But dont know Deep behind face safer place But old gears hitched tight gate Its daily grind Waiting unwind Till hear click That unlocks fate Yeah But tell temporary And matter time god Dont think know mind Its right left And healing Ill soon nothing But dont know Ill soon nothing But dont know Ill soon nothing But dont know,folk
From bowery brimstone tried find heart With drugs initiation bottom barrel drops understand causes sympathize motivation But details war selfinfatuation Nothings free Pick sticks home Manic blood runs thick friend looking clean escape Whats left locks broken young children authority How long agile dancing alter mercy seat Heres chance make choice aware fire beneath feet Nothings free Pick sticks home The basement lies within fear comes door Theres nothing left fear becomes roar Once wheel motion dont lose found talking burning wheel tongues everything makes around Were born devils scorn want see die Are true Everything say lie Nothings free Pick sticks home,folk
hard knock cold clock Ticking time long look But luck Couldnt seem find unwind Into peace mind Though trying quick glance big chance heart beat like drum saw And knew Chances dont come Round Not like First laugh Then kiss And free Ive got worries mind know Thats treat right And love kind Thank ever mind Love like breathing When true And free The lost time The self crime big mistakes The clear voice bad choice Sounding like ache day Not bad But real away But free got worries mind know Thats treat right And love kind Thank ever mind Love like breathing When true And free And dont know How show Such gentle disregard For ugly That see That long took hard But truly believe That see best enough For love And thought Sets free Free Got worries mind know Thats treat right And love kind Thank ever mind Love like breathing When true And free Yes free,folk
wasnt looking shift direction eyes straight ahead hands ten two The gravity first connection Veering road All people drive slowly gawking scene smoldering inevitable spark gasoline All way met head full speed heart blue flame burns All way took crash course impact But learned supposed learn amount playing safe could save day The head seeking path trajectory Didnt cooly divest predestination Slamming futures cant see know happen theres meets eye But theres way avoid get car drive All way met head full speed heart blue flame burns All way took crash course impact But learned supposed learn makes laugh talking tea When still smell smoke sleeve Steaming like gun smoke wreckage past The scene crime still cant leave let well enough But revisitation points clues Theres oil slick uncertainty And warning signs back didnt use least laugh escaped alive Its remarkable mess make survive,folk
American Tune Paul Simon song The girls performing since least live version appears Reverse another Ben Jerrys Newport Folk Festival Many time Ive mistaken And many times confused Yes Ive often felt forsaken And certainly misused right right weary bones Still dont expect bright bon vivant far away home far away home dont know soul whos battered dont friend feels ease dont know dream thats shattered driven knees right right Weve lived well long Still think road travelling wonder whats gone wrong cant help wonder whats gone wrong And dreamed dying Dreamed soul rose unexpectedly And looking back Smiled reassuringly And dreamed flying And high eyes could clearly see The Statue Liberty sailing away sea And dreamed dying come ship called Mayflower come ship sailed moon come ages uncertain hour And sing American tune right right right You cant forever blessed Still tomorrows going another working day And trying get rest Thats trying get rest,folk
Andy love think Will say Turning brushwood Into blazes Turning summer grass Into hay Turning sharply Past graveyard lakefront With black waves Licking stones swayed back Screened front porch Who could ever stay weight flesh bones Andy Arent tired From sun rain And river soaking From beer cans dashboard And bullet hole Glass spiderweb Staining rear view watched Watch empty road Upon depending fill twenty Hour work day While fences county still need mending Hey And night checking And fix broken parts With visions rare beauty But heart know second Forever fixed pursuit duty Hey Andy Will toss little scrap something That taste Instead dust All leaving And smell summer Lying waste Under burnt pyre cast away The tiny shoots spring Like questions Will take Out fenced hill Sprinkled horses Wild resistance taming Will break Will break,folk
bartender dont like work dont mind money see lots sad faces And lots bad cases folks backs wall need four walls around hold life keep going astray honkytonk angel hold tight keep slipping away light smokes And Ill laugh jokes And Ill watch fall knees Close bar Gas car Pack mail key need four walls around hold life keep going astray honkytonk angel hold tight keep slipping away The smoke fills air honkytonk bar And thinking rather Yeah But sunk bridges burned boats stranded edge sea Yeah need four walls around hold life keep going astray honkytonk angel hold tight keep slipping away need four walls around hold life keep going astray honkytonk angel hold tight keep slipping away,folk
heard sing rebel song Sung loud alone cant afford things save cant afford warranty Well see walking glare Down county road share Our southern blood heresy Damn confederacy took Long time Become thing And wont Tear apart Without fight Without heart sorry youve learned When feel tables turn run hard race Now found set pace The landed aristocracy Exploiting enmity All daddies fought vain Leave mark Cain took Long time Become thing And wont Tear apart Without fight Without heart took Long time Become Become The center holds say never held well wont stop short common ground That vilifies trodden The center held bonded slave For sake industry The center held bloody hand executioner man took Long time Become thing And wont Tear apart Without fight Without heart took Long time Become Become took Long time Become Become,folk
called today bridge sorrow Carry line How long take reach tomorrow Seems like whole lot time Just thoughts pull see blue carpet cold moonlight settled Voices whisper doubts feel like water But caught tide Tell calling Does come deep inside Carry away Under water Over mind Carry away Under water Over mind The sound slowly fades trickles away sea Its windows They hear dream walking distance feel Ive running miles Happy times dont last long finally got late smile Carry away Under water Over mind Carry away Under water Over mind Carry away Under water Into mind,folk
Laughing crown jewels Numbness sceptors wound Toss Turn spin learn Catch burn jokers dance king Jangling beads silver ring Close eyes bare sound Jumping falling Falling falling falling falling Look eye drown Royal rebels discover Trust turn truth And circle circle scared Why smile instead tears gulping smoke fade away Figures floating lay Meet joker thief The king queen relief Falling Falling Falling Falling Look eye drown king Falling Falling Falling Falling Counting house Look eye drown Counting Money queen Falling Falling Falling Falling Her parlour eating Look eye drown Bread honey Mary little lamb cross die The leaping man asks well rhythm reply Now must dance dance That imply Your actions follow full circle round Your actions follow full circle round Your actions follow full circle round Your actions follow full circle round The higher leap said,folk
